title,tags,link,label
petrobras envia governo proposta novo plano previdenciario,"['Fundos de Pensão', 'Petrobras', 'Previdência']",https://www.moneytimes.com.br/petrobras-envia-ao-governo-proposta-de-novo-plano-previdenciario/,0
bb investimentos troca tres acoes carteira fevereiro,"['Ações', 'BB Investimentos', 'Bradesco', 'Carteira Recomendada', 'Comprar ou vender?', 'Cyrela', 'Empresas', 'Klabin', 'Lojas Americanas', 'Mercados', 'Movida', 'Petrobras', 'Sanepar', 'Taesa', 'Tupy', 'Via Varejo']",https://www.moneytimes.com.br/bb-investimentos-troca-tres-acoes-em-carteira-para-fevereiro/,0
petrobras petr4 marca age trocar presidente reafirma politica precos,"['Conselho de Administração', 'Petrobras (PETR4)', 'Roberto Castello Branco']",https://www.suno.com.br/noticias/petrobras-petr4-marca-age-reafirma-politica-precos/,0
apos aumentar numero funcionarios itau unibanco itub4 programa desligamento voluntario pdv,"['Itaú Unibanco (ITUB3/ITUB4)', 'Programa de demissão voluntária (PDV)', 'Resultado das empresas']",https://www.suno.com.br/noticias/itau-unibanco-itub4-programa-desligamento-voluntario-pdv/,2
balancos asseguram semana positiva ibovespa apesar ataques bolsonaro deterioracao fiscal,"['Brasil', 'BTG Pactual', 'Copel', 'CVC Brasil', 'Ecorodovias', 'Ibovespa', 'Localiza', 'Mercados', 'Petrobras', 'Reuters', 'Totvs', 'Unidas']",https://www.moneytimes.com.br/ibovespa-assegura-ganho-em-semana-cheia-de-balancos-e-maior-receio-fiscal/,0
vale vale3 bolsa londres retoma negociacao niquel nesta quarta <NUM>,"['Vale (VALE3)', 'minério de ferro', 'níquel', 'Vale (VALE3)']",https://www.suno.com.br/noticias/vale-vale3-bolsa-londres-negociacao-niquel-amanha/,1
itau etf renda fixa preve <NUM> bilhoes,"['ETFs', 'Itaú Unibanco (ITUB3/ITUB4)', 'Renda Fixa', 'Tesouro Nacional']",https://www.suno.com.br/noticias/itau-etf-renda-fixa/,2
essar raizen ultra avaliam ofertas refinaria petrobras,"['Coronavírus', 'Empresas', 'Petrobras', 'Raízen', 'Reuters', 'Rio Grande do Sul', 'Ultrapar']",https://www.moneytimes.com.br/essar-raizen-e-ultra-avaliam-ofertas-por-refinaria-da-petrobras/,0
bancos digitais miram credito veiculos,"['Bancos', 'Bradesco', 'C6 Bank', 'Estadão Conteúdo', 'Itaú Unibanco', 'JPMorgan', 'PIX', 'Santander', 'Setor Automotivo', 'Votorantim']",https://www.moneytimes.com.br/bancos-digitais-miram-credito-para-veiculos/,2
precos gasolina diesel tem <NUM> semana alta postos diz anp,"['ANP', 'Combustíveis', 'Diesel', 'Empresas', 'Etanol', 'Gasolina', 'Petrobras', 'Reuters']",https://www.moneytimes.com.br/precos-da-gasolina-e-do-diesel-tem-10a-semana-de-alta-nos-postos-diz-anp/,0
falta gas faz brasileiro cacar botijao gera recordes aplicativo,"['ANP', 'Bento Albuquerque', 'Economia', 'Gás', 'Ministério de Minas e Energia', 'Petrobras', 'Reuters']",https://www.moneytimes.com.br/falta-de-gas-faz-brasileiro-cacar-botijao-e-gera-recordes-em-aplicativo/,0
vale vale3 distribuira <NUM> bilhoes dividendos <NUM> marco,"['Commodities', 'Dividendos', 'Empresas', 'Mineração', 'Minério de ferro', 'Vale']",https://www.moneytimes.com.br/vale-vale3-distribuira-us-35-bilhoes-em-dividendos-em-16-de-marco/,1
petrobras anuncia afretamento plataformas bacia campos,"['Empresas', 'Gás', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/petrobras-anuncia-afretamento-de-plataformas-para-a-bacia-de-campos/,0
bradespar nega relacao azeda litel vale,"['Bradespar', 'Empresas', 'Litel', 'Vale']",https://www.moneytimes.com.br/bradespar-nega-relacao-azeda-com-a-litel-na-vale/,1
o esperar acoes bancos <NUM>,"['Banco do Brasil', 'Bancos', 'Bradesco', 'Comprar ou vender?', 'Itaú Unibanco', 'Itaúsa', 'Perspectivas 2017', 'Santander']",https://www.moneytimes.com.br/o-que-esperar-das-acoes-de-bancos-em-2017/,2
vale vale3 vende ativos carvao <NUM> milhoes,"['Vale (VALE3)', 'Vale (VALE3)']",https://www.suno.com.br/noticias/vale-vale3-vende-ativos-carvao-270-milhoes/,1
preco medio gasolina postos brasil sobe <NUM> mes setembro diz valecard,"['Brasil', 'Combustíveis', 'Coronavírus', 'Petrobras', 'Reuters']",https://www.moneytimes.com.br/preco-medio-da-gasolina-nos-postos-do-brasil-sobe-pelo-4o-mes-em-setembro-diz-valecard/,0
whatscall corta precomenos alvo petrobras apos balanco,"['Comprar ou vender?', 'Petrobras']",https://www.moneytimes.com.br/whatscall-corta-preco-alvo-para-petrobras-apos-balanco/,0
mp minas gerais recorre stf sobre competencia julgar acusados brumadinho,"['Brumadinho', 'Justiça', 'Justiça Federal', 'Minas Gerais', 'Ministério Público', 'Reuters', 'STF', 'STJ', 'Vale']",https://www.moneytimes.com.br/mp-de-minas-gerais-recorre-ao-stf-sobre-competencia-para-julgar-acusados-por-brumadinho/,1
petrobras petr4 tcu ve preco baixo ameaca suspender venda refinaria,"['Petrobras (PETR4)', 'Refinarias']",https://www.suno.com.br/noticias/petrobras-petr4-refinaria-tcu/,0
fachin suspende liminar autoriza venda subsidiaria petrobras,"['Edson Fachin', 'Empresas', 'Justiça', 'Petrobras', 'STF']",https://www.moneytimes.com.br/fachin-suspende-liminar-que-autoriza-venda-de-subsidiaria-da-petrobras/,0
cidade mineira vive tensao risco rompimento barragem,"['Mercados', 'Vale']",https://www.moneytimes.com.br/cidade-mineira-vive-tensao-com-risco-de-rompimento-de-barragem/,1
ministro diz preco petroleo ainda vai subir,"['Agência Brasil', 'ANP', 'Bento Albuquerque', 'Brasil', 'Combustíveis', 'Diesel', 'Gasolina', 'ICMS', 'Infraestrutura', 'Ministério da Economia', 'Paulo Guedes', 'Petrobras', 'Petróleo', 'Política', 'Senado']",https://www.moneytimes.com.br/ministro-diz-que-preco-do-petroleo-ainda-vai-subir-mais/,0
petrobras reduz preco gasolina <NUM> cento <NUM> litro refinaria,"['Combustíveis', 'Diesel', 'Empresas', 'Gasolina', 'Governo Federal', 'Indústria', 'Jair Bolsonaro', 'Petrobras', 'Petróleo', 'Reuters']",https://www.moneytimes.com.br/petrobras-reduz-preco-da-gasolina-em-3-para-r-309-o-litro-na-refinaria/,0
portfolio capital research julho preparado nova queda mercados,"['Ações', 'Amazon', 'Apple', 'Arezzo', 'Bradesco', 'BTG Pactual', 'Capital Research', 'Carteira Recomendada', 'Comprar ou vender?', 'Cosan', 'CVC Brasil', 'ETF', 'Facebook', 'Fleury', 'Google', 'Ibovespa', 'Instagram', 'Magazine Luiza', 'Mercados', 'Microsoft', 'S&P 500', 'SLC Agrícola', 'Unidas', 'Vale']",https://www.moneytimes.com.br/portfolio-da-capital-research-para-julho-esta-preparado-para-uma-nova-queda-dos-mercados/,1
ibovespa abre queda apos balancos vale vale3 ambev abev3,"['AMBEV (ABEV3)', 'Especialistas', 'Ibovespa', 'Movida (MOVI3)', 'Vale (VALE3)']",https://www.suno.com.br/noticias/ibovespa-queda-balancos-vale-vale3-ambev-abev3/,1
balanco vale mostra lucro liquido <NUM> bilhoes,['Vale (VALE3)'],https://www.suno.com.br/noticias/balanco-da-vale-mostra-lucro-liquido-de-r-5738-bilhoes/,1
as acoes indicadas desbancar furia ibovespa veja melhor <NUM> carteiras,"['Ações', 'Ativa Investimentos', 'Banco Pan', 'BB Investimentos', 'BTG Pactual', 'Carteira Recomendada', 'Comprar ou vender?', 'Corretoras', 'Elite', 'Empresas', 'JBS', 'Klabin', 'Mirae Asset', 'MyCap', 'Necton', 'Nu Invest', 'PagBank', 'PetroRio', 'Renda Variável', 'Rumo', 'Taesa', 'Terra Investimentos', 'Units', 'Vale', 'Vitreo', 'Warren', 'XP Investimentos']",https://www.moneytimes.com.br/as-acoes-mais-indicadas-para-desbancar-a-furia-do-ibovespa-veja-o-melhor-de-13-carteiras/,1
bs2 compra fintech weel preve maior pais antecipacao recebiveis,"['Brasil', 'Cielo', 'Coronavírus', 'Crédito', 'Empresas', 'Fintech', 'Getnet', 'Israel', 'Itaú Unibanco', 'Mercado Livre', 'Open Banking', 'PagSeguro', 'PicPay', 'Reuters', 'Stone']",https://www.moneytimes.com.br/bs2-compra-fintech-weel-preve-ser-maior-do-pais-em-antecipacao-de-recebiveis/,2
ibovespa opera queda realizacao lucros aversao risco,"['Ações', 'Azul', 'Bradesco', 'Eletrobras', 'Empresas', 'Ibovespa', 'Mercados', 'Petrobras']",https://www.moneytimes.com.br/ibovespa-opera-em-queda-com-realizacao-de-lucros-e-aversao-ao-risco/,0
mineracao siderurgia queda generalizada acoes exagerada diz inter research,"['Aço', 'Ações', 'Comprar ou vender?', 'CSN', 'CSN Mineração', 'Empresas', 'Gerdau', 'Indústria', 'Inter Research', 'Mineração', 'Minério de ferro', 'Siderurgia', 'Usiminas', 'Vale']",https://www.moneytimes.com.br/mineracao-e-siderurgia-queda-generalizada-das-acoes-e-exagerada-diz-inter-research/,1
radar raizen raiz4 pagara <NUM> mi jcp porto seguro pssa3 distribui dividendos milionarios petrobras petr4 alerta sobre politica precos,"['Magazine Luiza (MGLU3)', 'Petrobras (PETR4)', 'Porto Seguro (PSSA3)', 'RAIZ4', 'Telefônica (VIVT3)']",https://www.suno.com.br/noticias/radar-raizen-raiz4-porto-seguro-pssa3-petrobras-petr4/,0
coordenador plano emergencia diz informado problemas barragem,"['Brumadinho', 'Câmara dos Deputados', 'Mineração', 'Política', 'Vale']",https://www.moneytimes.com.br/coordenador-do-plano-de-emergencia-diz-que-nao-foi-informado-de-problemas-em-barragem/,1
br malls brml3 recusa proposta fusao suzano suzb3 anuncia dividendos veja destaques,"['Aliansce Sonae (ALSO3)', 'BTG Pactual (BPAC11/BPAC3/BPAC5)', 'destaques de empresas', 'Suzano (SUZB3)', 'Vale (VALE3)']",https://www.suno.com.br/noticias/destaques-mercado-financeiro-br-malls-brml3-suzano-suzb3/,1
petrobras negociacao venda fatia braskem estagio preliminar,"['Braskem', 'Empresas', 'Odebrecht', 'Petrobras']",https://www.moneytimes.com.br/petrobras-negociacao-para-venda-de-fatia-na-braskem-esta-em-estagio-preliminar/,0
justica minas bloqueia <NUM> milhoes fundacao renova,"['Empresas', 'Mineração', 'Samarco', 'Vale']",https://www.moneytimes.com.br/justica-de-minas-bloqueia-r-75-milhoes-da-fundacao-renova/,1
petrobras petr4 conclui venda campos terrestres bacia tucano,"['PETR3', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/petrobras-petr4-petr3-venda-campos-terrestres/,0
acoes petrobras podem subir <NUM> cento venda refinarias calcula xp,"['Comprar ou vender?', 'Petrobras', 'Petróleo', 'XP Investimentos']",https://www.moneytimes.com.br/acoes-da-petrobras-podem-subir-mais-de-7-com-venda-de-refinarias-calcula-xp/,0
petrobras petr4 bolsonaro quer reducao distribuicao dividendos empresa,"['Petrobras (PETR4)', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/bolsonaro-petrobras-petr4-dividendos-lucro-mudanca/,0
sete funcionarios vale indiciados caso brumadinho,"['Brumadinho', 'Polícia Federal', 'Vale (VALE3)']",https://www.suno.com.br/noticias/funcionarios-da-vale-sao-indiciados-no-caso-de-brumadinho/,1
america latina ganha fatia oleo combustivel comprado eua apos veto russia,"['América Latina', 'Arábia Saudita', 'Brasil', 'Combustíveis', 'EUA', 'Joe Biden', 'México', 'Petrobras', 'Reuters', 'Rússia', 'Venezuela']",https://www.moneytimes.com.br/america-latina-ganha-fatia-no-oleo-combustivel-comprado-pelos-eua-apos-veto-a-russia/,0
itau itub4 lanca fundo exposicao mercado imobiliario eua,"['Estados Unidos (EUA)', 'Itaú Unibanco (ITUB3/ITUB4)', 'mercado imobiliário']",https://www.suno.com.br/noticias/itau-itub4-fundo-mercado-imobiliario-eua/,2
mourao confirma governo estuda privatizar br distribuidora,"['BR Distribuidora', 'Empresas', 'Hamilton Mourão', 'Petrobras', 'Privatização']",https://www.moneytimes.com.br/mourao-confirma-que-governo-estuda-privatizar-a-br-distribuidora/,0
pedro serra como nevasca americana ano novo chines impactam commodities brasileiras,"['Agro Times', 'Agronegócio', 'Ativa Investimentos', 'China', 'Colunistas', 'Commodities', 'Comprar ou vender?', 'CSN', 'Economia', 'EUA', 'Mineração', 'Opinião', 'PIB', 'Usiminas', 'Vale']",https://www.moneytimes.com.br/pedro-serra-como-a-nevasca-americana-e-o-ano-novo-chines-impactam-nas-commodities-brasileiras/,1
esta cedo demais analisar pesquisas segundo turno,"['Eleições 2018', 'Fernando Haddad', 'Itaú Unibanco', 'Jair Bolsonaro', 'Pesquisa Eleitoral', 'Política']",https://www.moneytimes.com.br/esta-cedo-demais-para-analisar-pesquisas-do-segundo-turno/,2
itau itub4 pagar multa oferta abusiva aposentados diz site,"['Itaú Unibanco (ITUB3/ITUB4)', 'empréstimos', 'Itaú Unibanco (ITUB3/ITUB4)']",https://www.suno.com.br/noticias/itau-itub4-multa-oferta-abusiva-aposentados/,2
elite faz alteracao carteira recomendada semanal apos bater ibovespa confira,"['Ações', 'Bradesco', 'Carteira Recomendada', 'Cesp', 'Comprar ou vender?', 'Elite', 'Empresas', 'Equatorial', 'Ibovespa', 'Investimentos', 'Klabin', 'Mercados', 'Petrobras', 'Renda Variável']",https://www.moneytimes.com.br/elite-faz-uma-alteracao-em-sua-carteira-recomendada-semanal-apos-bater-o-ibovespa-confira/,0
mais <NUM> cento brasileiros querem ter carro eletrico diz pesquisa,"['Anfavea', 'Bancos', 'Empresas', 'Itaú Unibanco', 'Reuters', 'Setor Automotivo']",https://www.moneytimes.com.br/mais-de-60-dos-brasileiros-querem-ter-carro-eletrico-diz-pesquisa/,2
comite pessoas petrobras reune terca analisar indicacao luna,"['General Silva e Luna', 'Jair Bolsonaro', 'Petrobras', 'Política', 'Reuters', 'Roberto Castello Branco']",https://www.moneytimes.com.br/comite-de-pessoas-da-petrobras-se-reune-na-terca-para-analisar-indicacao-de-luna/,0
itau diz bolsa continua sendo principal recomendacao,"['Argentina', 'Bolsa de Valores', 'Ibovespa', 'Itaú Unibanco (ITUB3/ITUB4)']",https://www.suno.com.br/noticias/itau-bolsa-continua-sendo-nossa-recomendacao/,2
petrobras prioriza cortes carbono enquanto equinor mira renovaveis brasil,"['Empresas', 'Equinor', 'Petrobras', 'Reuters', 'Roberto Castello Branco']",https://www.moneytimes.com.br/petrobras-prioriza-cortes-de-carbono-enquanto-equinor-mira-renovaveis-no-brasil/,0
petrobras petr4 aprova novos contratos venda gasolina diesel,"['diesel', 'Gasolina', 'Petrobras (PETR4)']",https://www.suno.com.br/noticias/petrobras-petr4-novos-contratos-gasolina-diesel/,0
petrobras comite pessoas aprova indicacao silva luna,"['Empresas', 'General Silva e Luna', 'Governança Corporativa', 'Petrobras']",https://www.moneytimes.com.br/petrobras-comite-de-pessoas-aprova-indicacao-de-silva-e-luna/,0
ibovespa recua <NUM> cento exterior magazine luiza mglu3 sobe <NUM> cento,"['CSN (CSNA3)', 'Especialistas', 'Ibovespa', 'Magazine Luiza (MGLU3)', 'Petrobras (PETR4)', 'PetroRio (PRIO3)']",https://www.suno.com.br/noticias/ibovespa-recua-exterior-magazine-luiza-mglu3-sobe/,0
em dalian contratos futuros minerio ferro tem alta <NUM> cento,"['China', 'Commodities', 'Minério de ferro', 'Vale']",https://www.moneytimes.com.br/em-dalian-contratos-futuros-do-minerio-de-ferro-tem-alta-de-161/,1
impacto real crise vale insignificante citi recomenda compra,"['Citi', 'Comprar ou vender?', 'Vale']",https://www.moneytimes.com.br/impacto-real-da-crise-vale-e-insignificante-e-citi-recomenda-compra/,1
vale obtem licenca retomada expansao serra leste para,"['Commodities', 'Empresas', 'Mineração', 'Minério de ferro', 'Reuters', 'Vale']",https://www.moneytimes.com.br/vale-obtem-licenca-para-retomada-e-expansao-de-serra-leste-no-para/,1
nova barragem vale ira romper isso fato diz agencia,"['ANM', 'Empresas', 'Mineração', 'Vale']",https://www.moneytimes.com.br/nova-barragem-da-vale-ira-se-romper-isso-e-um-fato-diz-agencia/,1
aumento diesel deve pressionar inflacao outros setores avaliam economistas,"['Brasil', 'Combustíveis', 'Commodities', 'Diesel', 'Economia', 'Estadão Conteúdo', 'FGV', 'Inflação', 'Petrobras']",https://www.moneytimes.com.br/aumento-do-diesel-deve-pressionar-inflacao-de-outros-setores-avaliam/,0
veja acoes escaladas mycap semana apos ganho quase <NUM> cento,"['Ações', 'Carteira Recomendada', 'CCR', 'Comprar ou vender?', 'Eletrobras', 'Empresas', 'Even', 'Ibovespa', 'Iochpe Maxion', 'Méliuz', 'MyCap', 'Petrobras', 'Randon', 'Renda Variável', 'Vamos', 'Wiz']",https://www.moneytimes.com.br/veja-as-acoes-escaladas-pela-mycap-na-semana-apos-ganho-de-quase-5/,0
comissao externa camara fara visita brumadinho,"['Brumadinho', 'Câmara dos Deputados', 'Minas Gerais', 'Vale']",https://www.moneytimes.com.br/comissao-externa-da-camara-fara-visita-a-brumadinho/,1
itau lidera ranking presenca digital brasil,"['Bancos', 'Bradesco', 'Empresas', 'Itaú Unibanco', 'Oi', 'Riachuelo', 'Santander', 'Serviços', 'Tecnologia', 'TIM Brasil', 'Vivo', 'WhatsApp']",https://www.moneytimes.com.br/itau-lidera-ranking-de-presenca-digital-no-brasil/,2
futuros minerio ferro china caem melhora perspectivas oferta,"['China', 'Commodities', 'Mineração', 'Minério de ferro', 'Reuters', 'Vale']",https://www.moneytimes.com.br/futuros-de-minerio-de-ferro-da-china-caem-por-melhora-nas-perspectivas-de-oferta/,1
caixa economica preve alta <NUM> cento credito imobiliario <NUM>,"['Bancos', 'Bradesco', 'Caixa Econômica Federal', 'Crédito', 'Economia', 'Imóveis', 'Itaú Unibanco', 'Pedro Guimarães', 'Reuters', 'Santander', 'Setor Imobiliário']",https://www.moneytimes.com.br/caixa-economica-preve-alta-de-10-do-credito-imobiliario-em-2022/,2
ibovespa estavel <NUM> mil pontos magazine luiza mglu3 sobe vale vale3 cai minerio,"['Ibovespa', 'Cielo (CIEL3)', 'Engie (EGIE3)', 'Gerdau (GGBR3/GGBR4)', 'Ibovespa', 'Magazine Luiza (MGLU3)', 'minério de ferro', 'Petróleo', 'Vale (VALE3)']",https://www.suno.com.br/noticias/ibovespa-hoje-magazine-luiza-mglu3-sobe-vale-vale3-cai-minerio-de-ferro/,1
